Exchange,Crypto ID,Cantidad en el Exchange (USD)
Indodax,algorand,2721.76
Indodax,attila,616.71
Indodax,daex,2531.78
Indodax,observer-coin,3348.1
Indodax,bittorrent,1315.37
Indodax,the-abyss,50.33
Indodax,ecash,2539.88
Indodax,alpaca-finance,371.36
Indodax,duckie-land-multi-metaverse,754.06
Indodax,zcash,1166.28
Indodax,luna-wormhole,1430.55
Indodax,a3s,41950.0
Indodax,fusefi,692.5
Indodax,kardiachain,1377.12
Indodax,radiant-capital,785.03
Indodax,staika,30724.0
Indodax,honest-mining,934.91
Indodax,monero,21123.0
Indodax,murasaki,111.59
XeggeX,batcat,767543.0
XeggeX,bridged-binance-peg-ethereum-opbnb,304697.0
XeggeX,beam-bridged-usdc-beam,6063.15
XeggeX,binance-peg-xrp,85174.47
XeggeX,binance-peg-litecoin,111108.13
XeggeX,zencash,26424.4
XeggeX,tron,40826.52
XeggeX,binancecoin,134916.0
XeggeX,metchain,29109.93
XeggeX,microvisionchain,1767.14
XeggeX,ai-power-grid,47476.0
XeggeX,fantom,20995.14
XeggeX,nkyc-token,113601.0
XeggeX,avalanche-2,20049.78
XeggeX,binance-peg-dogecoin,69803.39
XeggeX,radiant,15564.61
XeggeX,ethereum-classic,22917.07
XeggeX,ada-the-dog,19081.5
XeggeX,arbitrum,4129.51
XeggeX,binance-peg-eos,18988.52
XeggeX,binance-peg-bitcoin-cash,23240.0
XeggeX,hacash-diamond,99387.5
XeggeX,etica,2288.79
XeggeX,bridged-matic-manta-pacific,28384.77
XeggeX,bella-protocol,8478.64
XeggeX,adamant-messenger,104316.0
XeggeX,ravencoin,17435.23
XeggeX,playground-waves-floor-index,15546.99
XeggeX,binance-peg-polkadot,22681.72
XeggeX,vechain,13028.14
XeggeX,zcash,38310.75
XeggeX,celo,18366.94
XeggeX,xpense-2,21151.81
XeggeX,kaspa,33925.5
XeggeX,tpro,19182.77
XeggeX,stellar,15993.56
XeggeX,dynex,7396.0
XeggeX,elysium-royale,43654.65
XeggeX,dash,28324.38
XeggeX,hacash,89791.0
XeggeX,canxium,8885.32
XeggeX,neurai,8489.73
XeggeX,warthog,8030.4
XeggeX,monero,26027.94
XeggeX,pyrin,16252.95
XeggeX,vestate,21449.0
XeggeX,blocx-2,13970.32
XeggeX,syscoin,13020.63
XeggeX,motacoin,112417.0
XeggeX,nexellia,3858.11
XeggeX,clore-ai,22225.0
XeggeX,nautilus-network,990.17
XeggeX,phoenix,335.48
XeggeX,digibyte,11670.38
XeggeX,bitnet,2439.16
XeggeX,stohn-coin,2282.6
XeggeX,zephyr-protocol,14664.72
XeggeX,bitcoinpow,7508.15
XeggeX,dogecash,65.44
XeggeX,kylacoin,57121.0
XeggeX,decentralized-etf,6780.18
XeggeX,larissa-blockchain,4670.9
XeggeX,alephium,10726.03
XeggeX,anokas-network,1200.83
XeggeX,safe-deal,16562.81
XeggeX,karlsen,4982.79
XeggeX,fact0rn,3338.82
XeggeX,octaspace,4445.23
XeggeX,zano,846.33
XeggeX,dero,2988.6
Nonkyc.io,bridged-binance-peg-ethereum-opbnb,160419.26
Nonkyc.io,batcat,554744.0
Nonkyc.io,binancecoin,61455.17
Nonkyc.io,zcash,39639.83
Nonkyc.io,chainlink,34514.37
Nonkyc.io,pancakeswap-token,63838.53
Nonkyc.io,binance-peg-dogecoin,170884.87
Nonkyc.io,solana,205783.48
Nonkyc.io,arbitrum,52920.42
Nonkyc.io,binance-peg-litecoin,81719.94
Nonkyc.io,aave,56802.9
Nonkyc.io,fantom,86067.4
Nonkyc.io,binance-peg-xrp,39211.22
Nonkyc.io,ada-the-dog,59856.41
Nonkyc.io,bridged-trueusd,8655.32
Nonkyc.io,compound-governance-token,28287.1
Nonkyc.io,tron,45868.33
Nonkyc.io,render-token,68621.09
Nonkyc.io,binance-peg-bitcoin-cash,88730.03
Nonkyc.io,bridged-curve-dao-token-stargate,27216.1
Nonkyc.io,bridged-matic-manta-pacific,49643.94
Nonkyc.io,ravencoin,13525.06
Nonkyc.io,monero,187017.0
Nonkyc.io,algorand,13630.18
Nonkyc.io,dash,39398.96
Nonkyc.io,404-bakery,12764.01
Nonkyc.io,binance-peg-firo,111689.0
Nonkyc.io,ape-2,34347.05
Nonkyc.io,nkyc-token,108247.0
Nonkyc.io,immutable-x,22755.0
Nonkyc.io,verge,34993.81
Nonkyc.io,pivx,19058.59
Nonkyc.io,adamant-messenger,38661.0
Nonkyc.io,unicorn-token,22877.78
Nonkyc.io,beam,17522.86
Nonkyc.io,bella-protocol,107868.0
Nonkyc.io,pirate-chain,1211.04
Nonkyc.io,radium,9577.68
Nonkyc.io,gh0stc0in,3470.32
Nonkyc.io,ergo,1715.44
Nonkyc.io,haven,115.04
Nonkyc.io,proton-project,3468.55
Nonkyc.io,particl,56503.0
Nonkyc.io,flux,9468.29
Nonkyc.io,dynex,54394.0
Nonkyc.io,rushcmc,46848.62
Nonkyc.io,wownero,476.37
Nonkyc.io,digibyte,8903.1
Nonkyc.io,kaspa,616.55
Nonkyc.io,ayin,13.7
Nonkyc.io,hacash,648.1
Nonkyc.io,rosen-bridge,810.94
NiceHash,batcat,340568.0
NiceHash,bridged-binance-peg-ethereum-opbnb,18392.45
NiceHash,binance-peg-litecoin,27205.64
NiceHash,binance-peg-xrp,26956.71
NiceHash,binance-peg-dogecoin,42820.6
NiceHash,monero,29134.0
NiceHash,solana,11918.07
NiceHash,stellar,1259.58
NiceHash,tron,8555.29
NiceHash,ravencoin,15383.87
NiceHash,binance-peg-bitcoin-cash,10118.33
NiceHash,ada-the-dog,669.54
NiceHash,zcash,332.03
NiceHash,niccagewaluigielmo42069inu,457.04
NiceHash,fantom,6456.77
NiceHash,binance-peg-eos,12193.67
NiceHash,dash,220.29
NiceHash,binance-peg-polkadot,2702.78
NiceHash,chiliz,18.47
NiceHash,holotoken,15142.92
NiceHash,bridged-matic-manta-pacific,362.6
NiceHash,sushi,170.43
NiceHash,omisego,2.03
NiceHash,loopring,63.59
NiceHash,data-bot,57.31
NiceHash,ethereum-classic,1407.57
NiceHash,the-graph,68.83
NiceHash,blockstack,116.33
NiceHash,hedera-hashgraph,411.29
NiceHash,metal,6.15
NiceHash,gala,2535.85
NiceHash,chainlink,22.73
NiceHash,san-diego-coin,2054.52
NiceHash,bridged-curve-dao-token-stargate,30.09
NiceHash,unicorn-token,22.88
NiceHash,aave,4485.469999999999
NiceHash,1inch,3804.09
NiceHash,ocean-protocol,11.17
NiceHash,kusama,2946.4
NiceHash,0x,56.09
NiceHash,nexo,6.11
NiceHash,fetch-ai,968.65
NiceHash,maker,10.58
NiceHash,enjincoin,12.42
NiceHash,basic-attention-token,108.78
NiceHash,storj,6.73
NiceHash,band-protocol,5.79
NiceHash,kyber-network-crystal,5.9
NiceHash,power-ledger,6.24
NiceHash,absolute-sync-token,6.53
NiceHash,loom,6.09
BitMEX,bitmex-token,26561.0
BitMEX,solana,2173.06
BitMEX,bridged-binance-peg-ethereum-opbnb,41144.08
BitMEX,tron,438.63
BitMEX,xbit,159584.0
BitMEX,bonk,12.51
BitMEX,binance-peg-xrp,17.93
BitMEX,unicorn-token,22.37
BitMEX,ape-2,0.489458
BitMEX,chainlink,22.11
BitMEX,cosmos,24.87
BitMEX,bridged-matic-manta-pacific,42.5
Okcoin,batcat,37781.0
Okcoin,arbitrum-bridged-usdt-arbitrum,41.67
Okcoin,bridged-binance-peg-ethereum-opbnb,20000.0
Okcoin,beam-bridged-usdc-beam,69.38
P2B,batcat,1141380740.0
P2B,binancecoin,95057604.0
P2B,bridged-binance-peg-ethereum-opbnb,287485768.0
P2B,bridged-matic-manta-pacific,29802497.0
P2B,tron,8689942.0
P2B,niccagewaluigielmo42069inu,17554648.0
P2B,ada-the-dog,20665538.0
P2B,zilliqa,2411372.0
P2B,havven,230152.65
P2B,binance-peg-bitcoin-cash,6431040.0
P2B,binance-peg-dogecoin,1668473.0
P2B,compound-governance-token,2207358.0
P2B,binance-peg-litecoin,22359248.71
P2B,avalanche-2,29598779.0
P2B,algorand,846153.0
P2B,balancer,68395.57
P2B,chainlink,13283794.0
P2B,0x,1362417.97
P2B,stellar,2370894.81
P2B,basic-attention-token,107516.42
P2B,bridged-curve-dao-token-stargate,145319.21
P2B,solana,80296737.0
P2B,ocean-protocol,2759648.64
P2B,utopia-usd,27195.0
P2B,1inch,25730.0
P2B,cosmos,3949826.0
P2B,binance-peg-polkadot,13329804.0
P2B,swipe,439510.0
P2B,diment-dollar,137541.0
P2B,band-protocol,51989.19
P2B,maal-chain,6350255.0
P2B,paradox-2,2585694.0
P2B,yearn-finance,76364.56
P2B,hippopotamus,878548.0
P2B,numeraire,53773.42
P2B,immutable-x,1192874.0
P2B,gmt-token,165770.0
P2B,playground-waves-floor-index,5163835.0
P2B,hedera-hashgraph,23725.0
P2B,loopring,97031.0
P2B,enjincoin,102863.21
P2B,tellor,2598349.0
P2B,nexo,18107.02
P2B,woo-network,46280.0
P2B,gala,70382.0
P2B,decentraland,93768.9
P2B,trust-wallet-token,1499328.0
P2B,lit,21921.0
P2B,lido-dao,126034.0
P2B,aave,3161794.0
P2B,real-tok,833634.0
P2B,nem,99777.0
P2B,dego-finance,78571.0
P2B,kyber-network-crystal,1537.96
P2B,republic-protocol,35682.57
P2B,bim,30897.0
P2B,power-ledger,49681.0
P2B,basedswap,7656.55
P2B,dash,29016.0
P2B,maker,9946.23
P2B,brics-chain,185592.0
P2B,ape-2,193095.0
Biconomy,solana,21201993.0
Biconomy,bridged-binance-peg-ethereum-opbnb,27323591.0
Biconomy,batcat,292937887.0
Biconomy,binance-peg-bitcoin-cash,4871862.0
Biconomy,apidae,398216.0
Biconomy,niccagewaluigielmo42069inu,13136170.0
Biconomy,yield-guild-games,5841501.0
Biconomy,bridged-matic-manta-pacific,9082947.0
Biconomy,ada-the-dog,12927568.0
Biconomy,near,7465533.0
Biconomy,cosmos,698945.0
Biconomy,binance-peg-xrp,8880109.0
Biconomy,binancecoin,11213933.0
Biconomy,binance-peg-dogecoin,10757438.0
Biconomy,binance-peg-litecoin,5689903.0
Biconomy,sui,11111130.0
Biconomy,binance-peg-polkadot,8502637.0
Biconomy,arweave,407083.0
Biconomy,tron,12264481.0
Biconomy,binance-peg-filecoin,9079389.0
Biconomy,ethereum-classic,8254168.0
Biconomy,avalanche-2,7025499.0
Biconomy,arbitrum,8109703.0
Biconomy,chainlink,11356031.0
Biconomy,binance-peg-eos,4256160.0
Biconomy,bridged-curve-dao-token-stargate,354103.0
Biconomy,worldcoin-wld,862748.0
Biconomy,san-diego-coin,483542.0
Biconomy,unicorn-token,3455568.0
Biconomy,optimism,4846364.0
Biconomy,axie-infinity,1457900.0
Biconomy,gala,6761583.0
Biconomy,fetch-ai,1533981.0
Biconomy,immutable-x,6705734.0
Biconomy,constitutiondao,211162.0
Biconomy,elrond-erd-2,929934.0
Biconomy,lido-dao,279429.0
Biconomy,aave,353778.0
Biconomy,newpepe,6552367.0
Biconomy,decentraland,234984.0
Biconomy,ordinals,547230.0
Biconomy,dent,11555.49
Biconomy,power-ledger,102357.0
Biconomy,the-graph,15460.26
Biconomy,coreai,427165.0
Biconomy,frax-share,147752.0
Biconomy,compound-governance-token,386864.0
Biconomy,barnbridge,67433.0
Biconomy,1inch,149674.0
Biconomy,dash,65798.0
Biconomy,arkham,372774.0
Biconomy,dydx-chain,106770.0
Biconomy,zcash,946479.0
Biconomy,kyber-network-crystal,40667.0
Biconomy,sushi,175124.0
Biconomy,chiliz,15238.92
Biconomy,threshold-network-token,115110.0
Biconomy,blur,187767.0
Biconomy,gmt-token,69878.0
Biconomy,trust-wallet-token,12677.96
Biconomy,perpetual-protocol,349159.0
Biconomy,diment-dollar,162592.0
Biconomy,convex-finance,5701.33
Biconomy,bone-shibaswap,348144.0
Biconomy,fc-porto,155586.0
Biconomy,pancakeswap-token,275216.0
Biconomy,stoicdao,463916.0
Biconomy,clevernode,204696.0
Biconomy,tomochain,158999.0
Biconomy,xyo-network,60939.0
Biconomy,galatasaray-fan-token,301478.0
Biconomy,radio-caca,758573.0
Biconomy,omisego,6706.79
Biconomy,portal-2,306835.0
Biconomy,wemix-token,497066.0
Biconomy,jaseonmun,1345715.0
Biconomy,turbo,129817.0
Biconomy,big-time,120185.0
Biconomy,telos,45589.0
Biconomy,cat-in-a-dogs-world,133038.0
Biconomy,multibit,396647.0
Biconomy,zeebu,258638.0
Biconomy,klay-token,169045.0
Biconomy,fasttoken,236560.0
Biconomy,xcad-network,121508.0
Biconomy,pundi-x-2,41943.0
Biconomy,meme-brc-20,138523.0
Biconomy,swipe,306853.0
Biconomy,oho-blockchain,331704.0
Biconomy,game-fantasy-token,408.56
Biconomy,coding-dino,18367.36
Biconomy,hugewin,1175526.0
Biconomy,neurai,45976.0
Biconomy,ten-best-coins,475132.0
Biconomy,taikai,80066.0
Biconomy,omchain,239228.0
Toobit,bridged-binance-peg-ethereum-opbnb,230285718.0
Toobit,batcat,394185978.0
Toobit,solana,36817912.0
Toobit,arbitrum,1879270.0
Toobit,beam-bridged-usdc-beam,840239.0
Toobit,binance-peg-dogecoin,20271166.0
Toobit,binance-peg-xrp,987563.0
Toobit,dogwifcoin,2074097.0
Toobit,bonk,233173.0
Toobit,binance-peg-litecoin,2917732.0
Toobit,bridged-matic-manta-pacific,2461614.0
Toobit,injective-protocol,229662.0
Toobit,ada-the-dog,1141209.0
Toobit,binance-peg-filecoin,495496.0
Toobit,ethereum-classic,9231483.0
Toobit,loom,18941.16
Toobit,storj,138825.0
Toobit,stargate-finance,20616.0
Toobit,gala,497089.0
Toobit,tellor,42064.0
Toobit,fantom,1174139.0
Toobit,galatasaray-fan-token,90125.0
Toobit,gmx,74551.0
Toobit,mask-network,523432.0
Toobit,chainlink,1942708.0
Toobit,binance-peg-polkadot,672877.0
Toobit,dydx-chain,197603.0
Toobit,binancecoin,244641.0
Toobit,optimism,333747.0
Toobit,lido-dao,218978.0
Toobit,tron,385640.0
Toobit,niccagewaluigielmo42069inu,704676.0
Toobit,apidae,481886.0
Toobit,decentraland,382288.0
Toobit,chiliz,139356.0
Toobit,worldcoin-wld,259626.0
Toobit,cyberconnect,165783.0
Toobit,algorand,135207.0
Toobit,ape-2,2400268.0
Toobit,unicorn-token,520261.0
Toobit,san-diego-coin,263619.0
Toobit,avalanche-2,583886.0
Toobit,cosmos,2367899.0
Toobit,stellar,349566.0
Toobit,compound-governance-token,264054.0
Toobit,frax-share,181446.0
Toobit,trust-wallet-token,206433.0
Toobit,aave,297631.0
Toobit,ssv-network,249061.0
Toobit,magic,173615.0
Toobit,bridged-curve-dao-token-stargate,95036.0
Toobit,enjincoin,174130.0
Toobit,near,392786.0
Toobit,safepal,470854.0
Toobit,pancakeswap-token,393362.0
Toobit,bluzelle,300905.0
Toobit,jongro-boutique,62882.0
Toobit,axie-infinity,142090.0
Toobit,api3,218016.0
Toobit,venus,229595.0
Toobit,yield-guild-games,292907.0
Toobit,sushi,155876.0
Toobit,book-of-meme,1020690.0
Toobit,livepeer,315786.0
Toobit,abyss-world,355172.0
Toobit,1inch,343446.0
Toobit,arkham,201968.0
Toobit,bonsai3,773847.0
Toobit,hugewin,1790869.0
Toobit,land-of-conquest-slg,2123604.0
Toobit,solidus-aitech,138500.0
Toobit,chaingpt,188326.0
Toobit,veloce-vext,1177.75
Toobit,pbm,119989.0
Toobit,vabot-ai,54036.0
Toobit,tapp-coin,53414.0
Toobit,aichain,47897.0
Toobit,scallop,56217.0
Toobit,luckysleprecoin,405352.0
Toobit,atc-launchpad,534563.0
Toobit,baobaosol,107330.0
Toobit,metazoomee,33066.0
Toobit,aicoin-2,44598.0
Toobit,rectime,65723.0
Toobit,medifakt,216971.0
Toobit,fxbox-io,80870.0
Toobit,alvey-chain,67755.0
Toobit,rasper-ai,6853.92
Toobit,xpense-2,8204.34
Toobit,fluxbot,110657.0
Toobit,prometheum-prodigy,33840.0
Toobit,pikaboss,18203.77
Toobit,squidgrow,35463.0
Toobit,multibit,9.1
Bithumb,gracy,72722.0
Bithumb,altava,1426864.0
Bithumb,apm-coin,242782.0
Bithumb,biopassport,2780701.0
Bithumb,marcopolo,2177229.0
Bithumb,polaris-share,3562138.0
Bithumb,enterbutton,4912006.0
Bithumb,bitcoin-gold,1243015.0
Bithumb,bridged-binance-peg-ethereum-opbnb,41700261.0
Bithumb,azit,374700.0
Bithumb,meverse,652311.0
Bithumb,bosagora,1280848.0
Bithumb,abcmeta,207156.0
Bithumb,superwalk,226378.0
Bithumb,rai-finance,155007.0
Bithumb,project-with,179204.0
Bithumb,quiztok,89185.0
Bithumb,observer-coin,150931.0
Bithumb,roaland-core,353237.0
Bithumb,mileverse,119847.0
Bithumb,binance-peg-dogecoin,23004457.29
Bithumb,chikn-egg,96943.0
Bithumb,temco,292289.0
Bithumb,groestlcoin,803402.0
Bithumb,smart-valor,60178.0
Bithumb,blocery,133272.0
Bithumb,dvision-network,221976.0
Bithumb,stat,94908.0
Bithumb,300fit,149135.0
Bithumb,0vix-protocol,130580.0
Bithumb,thetadrop,241657.0
Bithumb,ether-orb,1557218.0
Bithumb,amo,97086.0
Bithumb,archerswap-hunter,100398.0
Bithumb,electric-vehicle-zone,167406.0
Bithumb,wombat-exchange,269131.0
Bithumb,alpha-quark-token,26462.0
Bithumb,label-foundation,53735.0
Bithumb,casper-network,14091.26
Bithumb,six-network,38700.0
Bithumb,dice-bot,89196.0
Bithumb,witch-token,23429.0
Bithumb,talkado,93999.0
Bithumb,klayswap-protocol,1434.28
Bithumb,bifrost,205040.0
Bithumb,link,4819.8
Bithumb,arbitrum-bridged-usdt-arbitrum,128912724.0
Bithumb,batcat,131581215.0
Bithumb,binance-peg-xrp,74327918.0
Bithumb,solana,33254275.0
Bithumb,binance-peg-bitcoin-cash,9281438.0
Bithumb,zebec-network,15071314.0
Bithumb,tron,2785762.0
Bithumb,ethereum-classic,4393056.0
Bithumb,binance-peg-eos,2170432.0
Bithumb,jupiter,4912547.0
Bithumb,arbitrum,1131986.0
Bithumb,acent,10522875.0
Bithumb,ada-the-dog,4086430.0
Bithumb,asmatch,731158.0
Bithumb,pendle,3737860.0
Bithumb,ong,11607396.0
Bithumb,bridged-dai-stablecoin-linea,69964.0
Bithumb,binancecoin,322281.0
Bithumb,wemix-token,1594587.0
Bithumb,chainlink,1253493.0
Bithumb,bitcoin-cash-sv,816483.0
Bithumb,klay-token,2516750.0
Bithumb,mantle,3128236.0
Bithumb,neo,12816858.0
Bithumb,starknet,2990864.0
Bithumb,ecash,1999354.0
Bithumb,qtum,2536677.0
Bithumb,playground-waves-floor-index,3271724.0
Bithumb,blur,493439.0
Bithumb,the-graph,1982553.0
Bithumb,binance-peg-polkadot,1315233.0
Bithumb,0x,618989.0
Bithumb,bella-protocol,2065817.0
Bithumb,gas,563574.0
Bithumb,apidae,693060.0
Bithumb,swipe,472278.0
Bithumb,arkham,1654275.0
Bithumb,sushi,110906.0
Bithumb,cats-of-sol,7523441.0
Bithumb,axie-infinity,270356.0
Bithumb,zilliqa,444525.0
Bithumb,agility,10659013.0
Bithumb,origin-protocol,1742499.0
Bithumb,orbs,1029260.0
Bithumb,nervos-network,1804723.0
Bithumb,theta-token,286736.0
Bithumb,san-diego-coin,980367.0
Bithumb,cosmos,467663.0
Bithumb,big-time,2802909.0
Bithumb,rei-network,3505767.0
Bithumb,bridged-matic-manta-pacific,1428649.0
CoinW,batcat,374503272.0
CoinW,bridged-binance-peg-ethereum-opbnb,138312474.0
CoinW,binance-peg-xrp,2469982.0
CoinW,gmt-token,425289.0
CoinW,niccagewaluigielmo42069inu,8043757.0
CoinW,binance-peg-polkadot,1007086.0
CoinW,tron,841500.0
CoinW,fantom,525107.0
CoinW,chainlink,564641.0
CoinW,ethereum-classic,391095.0
CoinW,axie-infinity,204642.0
CoinW,bridged-matic-manta-pacific,1595558.0
CoinW,san-diego-coin,248512.0
CoinW,arbitrum,783022.0
CoinW,binance-peg-dogecoin,2188935.0
CoinW,binance-peg-filecoin,693072.0
CoinW,solana,8302358.0
CoinW,cosmos,230070.0
CoinW,binance-peg-litecoin,1005777.0
CoinW,bridged-curve-dao-token-stargate,66672.0
CoinW,unicorn-token,240128.0
CoinW,binancecoin,2723697.0
CoinW,near,878721.0
CoinW,dydx-chain,130972.0
CoinW,alice-ai,22859.0
CoinW,optimism,364257.0
CoinW,chiliz,278349.0
CoinW,avalanche-2,863163.0
CoinW,render-token,532902.0
CoinW,havven,88614.0
CoinW,ada-the-dog,918072.0
CoinW,ape-2,81346.0
CoinW,binance-peg-bitcoin-cash,708660.0
CoinW,internet-computer,432464.0
CoinW,compound-governance-token,50682.0
CoinW,book-of-meme,730522.0
CoinW,stellar,60943.0
CoinW,the-graph,171943.0
CoinW,cheelee,907240.0
CoinW,neo,307537.0
CoinW,kinka,147878.0
CoinW,maker,276575.0
CoinW,binance-peg-ontology,85976.0
CoinW,magic,50878.0
CoinW,binance-peg-eos,1026143.0
CoinW,decentraland,42830.0
CoinW,apidae,297403.0
CoinW,aave,105901.0
CoinW,ethereum-name-service,57262.0
CoinW,terra-luna-2,65832.0
CoinW,algorand,67010.0
CoinW,sushi,38346.0
CoinW,floki,332204.0
CoinW,worldcoin-wld,928390.0
CoinW,blur,46092.0
CoinW,vechain,188663.0
CoinW,sui,580693.0
CoinW,fetch-ai,404693.0
CoinW,injective-protocol,362149.0
CoinW,ankr,68843.0
CoinW,1inch,33046.0
CoinW,qtum,646320.0
CoinW,luna-wormhole,53732.0
CoinW,rocket-pool,368558.0
CoinW,yield-guild-games,216308.0
CoinW,theta-token,104657.0
CoinW,ordinals,566349.0
CoinW,immutable-x,35081.0
CoinW,ssv-network,91898.0
CoinW,gmx,32193.0
CoinW,enjincoin,30142.0
CoinW,jito-governance-token,152672.0
CoinW,kusama,46713.0
CoinW,storj,18345.69
CoinW,skale,78680.0
CoinW,arweave,97605.0
CoinW,mask-network,50559.0
CoinW,mobox,26427.0
CoinW,keep3rv1,303943.0
CoinW,basic-attention-token,20116.0
CoinW,alchemy-pay,83245.0
CoinW,raydium,292464.0
CoinW,numeraire,29334.0
CoinW,acala,39189.0
CoinW,acent,54772.0
CoinW,0x,57659.0
CoinW,ethena,239975.0
CoinW,astar,83985.0
CoinW,pha,43562.0
CoinW,ong,103393.0
CoinW,just,40045.0
CoinW,bitcoin-cash-sv,303950.0
CoinW,cortex,16394.11
CoinW,adventure-gold,54130.0
CoinW,iostoken,28938.0
CoinW,pancakeswap-token,86724.0
CoinW,loopring,35444.0
CoinW,cyberconnect,38640.0
CoinW,nervos-network,71676.0
BigONE,bridged-binance-peg-ethereum-opbnb,226395004.0
BigONE,batcat,303877618.0
BigONE,binance-peg-xrp,15099466.0
BigONE,binance-peg-litecoin,33170166.0
BigONE,binance-peg-eos,5170480.0
BigONE,binance-peg-bitcoin-cash,15918364.0
BigONE,tron,544906.0
BigONE,solana,22916673.0
BigONE,binance-peg-dogecoin,13860736.0
BigONE,zcash,2696632.0
BigONE,mobilecoin,287497.0
BigONE,binance-peg-polkadot,4820596.0
BigONE,harmony,3540611.0
BigONE,avalanche-2,4744942.0
BigONE,eth3s,338743.0
BigONE,ethereum-name-service,309799.0
BigONE,optimism,81558.0
BigONE,chainlink,881239.0
BigONE,binance-peg-filecoin,1293031.0
BigONE,aave,322867.0
BigONE,mixin,37702.0
BigONE,unicorn-token,401165.0
BigONE,arweave,578797.0
BigONE,gmx,128504.0
BigONE,frax-share,543808.0
BigONE,vechain,376682.0
BigONE,cosmos,257377.0
BigONE,kusama,244749.0
BigONE,decentraland,179530.0
BigONE,galatasaray-fan-token,102626.0
BigONE,bridged-matic-manta-pacific,385202.0
BigONE,oasis-network,211363.0
BigONE,internet-computer,169885.0
BigONE,san-diego-coin,126945.0
BigONE,algorand,362805.0
BigONE,sushi,224819.0
BigONE,fantom,75332.0
BigONE,bridged-curve-dao-token-stargate,93172.0
BigONE,chiliz,58490.0
BigONE,zencash,55106.0
BigONE,enegra,62570.0
Bitvavo,bridged-binance-peg-ethereum-opbnb,18694336.0
Bitvavo,batcat,95451434.0
Bitvavo,arbitrum-bridged-usdt-arbitrum,1726861.0
Bitvavo,binance-peg-xrp,14193173.0
Bitvavo,solana,34383714.0
Bitvavo,ada-the-dog,11951109.0
Bitvavo,binance-peg-dogecoin,3414715.0
Bitvavo,sui,2774662.0
Bitvavo,runebound,1219268.0
Bitvavo,chainlink,1931966.0
Bitvavo,beam-bridged-usdc-beam,156897.0
Bitvavo,niccagewaluigielmo42069inu,3596968.0
Bitvavo,dogwifcoin,14067497.0
Bitvavo,newpepe,4460522.0
Bitvavo,fetch-ai,10097004.0
Bitvavo,arbitrum,488460.0
Bitvavo,avalanche-2,1285648.0
Bitvavo,bridged-matic-manta-pacific,858754.0
Bitvavo,casper-network,435023.0
Bitvavo,axelar,527744.0
Bitvavo,worldcoin-wld,1364616.0
Bitvavo,celestia,2401457.0
Bitvavo,tron,529726.0
Bitvavo,injective-protocol,2706726.0
Bitvavo,render-token,2184618.0
Bitvavo,optimism,207313.0
Bitvavo,binance-peg-polkadot,1694354.0
Bitvavo,vechain,4765565.0
Bitvavo,fantom,2497689.0
Bitvavo,floki,1850318.0
Bitvavo,binancecoin,600105.0
Bitvavo,jasmycoin,1781757.0
Bitvavo,binance-peg-bitcoin-cash,1964669.0
Bitvavo,internet-computer,1139135.0
Bitvavo,apidae,498649.0
Bitvavo,binance-peg-litecoin,693916.0
Bitvavo,gala,1506771.0
Bitvavo,near,1816767.0
Bitvavo,blockstack,496827.0
Bitvavo,hedera-hashgraph,506957.0
Bitvavo,binance-peg-filecoin,701720.0
Bitvavo,arweave,333388.0
Bitvavo,yield-guild-games,1633995.0
Bitvavo,verge,791335.0
Bitvavo,ethereum-classic,268348.0
Bitvavo,pendle,1828100.0
Bitvavo,san-diego-coin,263676.0
Bitvavo,playground-waves-floor-index,1616922.0
Bitvavo,ordinals,194324.0
Bitvavo,decentraland,145965.0
Bitvavo,maker,228572.0
Bitvavo,ankr,650074.0
Bitvavo,singularitynet,741543.0
Bitvavo,algorand,607964.0
Bitvavo,iexec-rlc,105560.0
Bitvavo,moonriver,320167.0
Bitvavo,unicorn-token,176527.0
Bitvavo,cosmos,343156.0
Bitvavo,manta-network,554081.0
Bitvavo,chiliz,300739.0
Bitvavo,sei-network,1026583.0
Bitvavo,ondo-finance,3273857.0
Bitvavo,terra-luna-2,560959.0
Bitvavo,tensor,666163.0
Bitvavo,icon,104449.0
Bitvavo,neo,455849.0
Bitvavo,oasis-network,792690.0
Bitvavo,the-graph,270487.0
Bitvavo,ocean-protocol,433327.0
Bitvavo,amp-token,2500324.0
Bitvavo,axie-infinity,265153.0
Bitvavo,ong,1393688.0
Bitvavo,ape-2,85691.0
Bitvavo,polymesh,629879.0
Bitvavo,aevo-exchange,302815.0
Bitvavo,everid,495507.0
Bitvavo,lido-dao,17580.52
Bitvavo,tellor,268346.0
Bitvavo,dusk-network,397641.0
Bitvavo,aavegotchi,5551108.0
Bitvavo,quant-network,339205.0
Bitvavo,skale,323828.0
Bitvavo,immutable-x,145411.0
Bitvavo,zilliqa,137647.0
Bitvavo,loopring,106622.0
Bitvavo,gmt-token,38615.0
Bitvavo,lina,73888.0
Bitvavo,stellar,159667.0
Bitvavo,binance-peg-eos,78548.0
Bitvavo,jito-governance-token,260882.0
Bitvavo,atlas-aggregator,242035.0
Bitvavo,wink,117024.0
Bitvavo,blur,37277.0
Bitvavo,portal-2,163464.0
Bitvavo,ravencoin,260518.0
Bitvavo,basic-attention-token,67565.0
Bitvavo,uma,12973.93
Bitvavo,elrond-erd-2,182448.0
Bitvavo,conflux-token,71976.0
Bitvavo,beam,245316.0
Pionex,bridged-binance-peg-ethereum-opbnb,181194626.0
